code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600750,江中药业,中成药,江西,30.26,30000.0,30000.0,284575.84,154794.61,62047.8,54919.05,1.83,0.852,8.3,4.14,19960923
000709,河钢股份,普钢,河北,26.62,1061689.75,1061860.75,17854344.0,5346177.5,8677997.0,2320581.5,2.19,0.08800000000000001,4.17,0.75,19970416
000802,北京文化,旅游服务,北京,822.69,37798.28,72395.02,461806.31,239365.47,17921.77,323210.22,4.46,0.02,5.63,3.87,19980108
000600,建投能源,火力发电,河北,7.63,109004.4,179162.64,2766110.5,398910.78,1423318.25,440487.59,2.46,0.917,6.37,1.46,19960606
300436,广生堂,化学制药,福建,107.21,5600.0,14000.0,61892.61,39019.65,10995.67,17525.78,1.25,0.423,3.88,15.59,20150422
600517,置信电气,电气设备,上海,40.14,111366.89,135616.78,928515.69,720979.88,70223.75,37716.26,0.28,0.20199999999999999,2.45,4.42,20031010
600736,苏州高新,园区开发,江苏,20.98,113895.09,119429.29,2087378.25,1649267.5,155204.02,176804.19,1.48,0.221,4.3,2.16,19960815
600185,格力地产,区域地产,广东,27.94,161752.2,206000.0,2467101.0,2336312.5,20039.51,-141940.47,-0.69,0.14,2.48,2.49,19990611
600823,世茂股份,全国地产,上海,7.42,246707.02,267940.59,6403933.0,3922424.0,54447.44,299617.72,1.12,0.519,7.43,1.04,19940204
600810,神马股份,化纤,河南,52.46,44228.0,44228.0,909462.88,421266.19,224248.47,179640.92,4.06,0.08800000000000001,5.48,1.68,19940106
603199,九华旅游,旅游服务,安徽,52.26,7294.43,11068.0,106592.42,23649.21,68685.65,33329.37,3.01,0.595,8.56,4.84,20150326
000683,远兴能源,化工原料,内蒙,178.14,209275.81,390077.31,2285438.25,707010.69,974092.69,171474.19,0.44,0.02,2.22,1.38,19970131
300071,华谊嘉信,广告包装,北京,64.82,42925.62,68279.42,277864.41,150160.41,3541.87,1318.14,0.02,0.095,1.66,7.4,20100421
002454,松芝股份,汽车配件,上海,30.22,22195.27,42212.0,440723.69,309440.94,40213.76,96223.7,2.28,0.377,6.3,2.41,20100720
300487,蓝晓科技,化工原料,陕西,96.07,3295.94,8095.75,82142.38,57682.21,4739.1,40222.44,4.97,0.307,8.45,6.99,20150702
600897,厦门空港,机场,福建,15.83,29781.0,29781.0,404156.59,118100.4,242210.59,18098.78,0.61,0.716,10.46,2.17,19960531
600085,同仁堂,中成药,北京,38.52,137147.03,137147.03,1575019.25,1257486.88,143433.16,200615.31,1.46,0.41100000000000003,5.38,5.88,19970625
300216,千山药机,医疗保健,湖南,527.91,26730.44,36143.48,319295.16,160927.77,45428.1,21622.02,0.6,0.03,2.76,11.43,20110511
000720,新能泰山,火力发电,山东,0.0,86345.89,86346.0,529114.38,97898.2,358956.16,29602.63,0.34,-0.021,1.07,6.99,19970509
300197,铁汉生态,环境保护,深圳,47.38,78872.35,151965.34,1001967.13,572150.13,58548.63,208027.7,1.37,0.2,3.21,3.73,20110329
000157,中联重科,工程机械,湖南,0.0,626556.88,766413.25,9363665.0,7421983.0,770930.31,1262737.63,1.65,-0.109,4.87,0.92,20001012
601226,华电重工,专用机械,北京,478.29,36750.0,115500.0,834652.38,698027.81,97618.1,122008.38,1.06,0.013999999999999999,3.11,2.88,20141211
600496,精工钢构,钢加工,安徽,37.1,151044.52,151044.52,991278.0,711732.5,83988.71,33653.21,0.22,0.09,2.42,1.84,20020605
600173,卧龙地产,全国地产,浙江,80.04,72505.74,72514.74,416137.69,395898.22,927.72,1580.56,0.02,0.084,2.28,3.91,19990415
002559,亚威股份,机床制造,江苏,74.9,30840.75,37147.35,210934.77,140245.22,33497.65,73224.07,1.97,0.149,3.88,3.83,20110303
600782,新钢股份,钢加工,江西,37.35,278689.63,278689.63,2642517.5,1364184.63,1090861.38,567975.0,2.04,0.04,2.93,1.01,19961225
601929,吉视传媒,影视音像,吉林,40.94,311080.13,311080.13,907843.13,176054.73,383092.41,90316.13,0.29,0.054000000000000006,1.97,2.24,20120223
300015,爱尔眼科,医疗保健,湖南,54.37,78700.86,100717.93,388515.22,149706.63,74564.81,46697.46,0.46,0.465,2.62,12.86,20091030
002654,万润科技,半导体,深圳,82.95,38987.35,80284.27,309643.97,141848.63,54628.05,97006.4,1.21,0.079,2.61,5.02,20120217
000423,东阿阿胶,中成药,山东,22.92,65386.73,65402.14,894670.81,669908.5,137263.23,69773.81,1.07,1.2670000000000001,11.19,5.19,19960729
601992,金隅股份,水泥,北京,15.34,622362.13,1067777.13,14224480.0,9589953.0,1748409.0,624080.44,0.58,0.213,4.14,1.05,20110301
600818,中路股份,文教休闲,上海,312.83,23795.78,32144.78,88758.21,29936.2,12013.62,1457.22,0.05,0.042,1.51,17.3,19940128
300006,莱美药业,化学制药,重庆,109.32,58430.12,81224.11,258057.34,102794.86,86532.32,58612.26,0.72,0.04,2.03,4.28,20091030
002730,电光科技,电气设备,浙江,175.99,10267.4,32267.4,132812.42,81215.86,32019.55,17854.59,0.55,0.086,2.6,7.81,20141009
000608,阳光股份,区域地产,广西,0.0,74977.18,74991.32,996266.81,364713.91,2784.0,51115.2,0.68,-0.44799999999999995,3.97,1.82,19960919
000901,航天科技,航空,黑龙江,680.29,32362.41,32362.41,213906.77,150372.23,23172.85,64249.2,1.99,0.026000000000000002,4.3,8.07,19990401
000019,深深宝Ａ,软饮料,深圳,0.0,37815.23,45162.03,104281.38,42402.71,36560.14,36764.65,0.81,-0.061,2.01,8.57,19921012
002685,华东重机,工程机械,江苏,323.3,56000.0,68944.28,168855.56,141760.72,15328.85,42696.3,0.62,0.023,1.87,5.35,20120612
603699,纽威股份,专用机械,江苏,49.78,15500.0,75000.0,415040.47,313982.97,71434.36,79538.35,1.06,0.187,3.18,5.84,20140117
600329,中新药业,中成药,天津,25.46,56576.8,76887.29,625273.94,416032.0,76887.15,130748.01,1.7,0.336,5.27,3.25,20010606
002737,葵花药业,中成药,黑龙江,63.68,12012.32,29200.0,381153.19,210087.22,119654.42,116691.36,4.0,0.42,8.4,4.25,20141230
600121,郑州煤电,煤炭开采,河南,0.0,101534.34,101534.34,1175148.13,478609.75,488355.75,50314.1,0.5,-0.19,3.34,1.71,19980107
600267,海正药业,化学制药,浙江,337.25,96553.18,96553.18,2056058.25,771585.63,568560.19,364976.28,3.78,0.021,7.12,2.0,20000725
002151,北斗星通,通信设备,北京,227.71,23141.53,50636.92,541841.63,190777.23,47835.26,354189.34,6.99,0.11,8.49,3.68,20070813
600436,片仔癀,中成药,福建,47.63,60331.71,60331.71,425322.56,284992.5,24774.81,60714.32,1.01,0.506,5.33,9.04,20030616
002489,浙江永强,家居用品,浙江,33.96,187143.19,217573.66,521854.56,292203.25,101742.6,24905.4,0.11,0.10400000000000001,1.57,4.5,20101021
300349,金卡股份,电器仪表,浙江,78.85,14926.91,18000.0,138884.38,73381.63,14812.45,30729.25,1.71,0.309,5.44,5.99,20120817
002218,拓日新能,半导体,深圳,54.39,60782.73,61817.1,463044.41,185918.22,209138.8,193393.17,3.13,0.13699999999999998,4.31,2.3,20080228
002516,旷达科技,纺织,江苏,27.96,54451.0,132435.0,644377.25,218637.34,344815.91,14606.92,0.11,0.2,1.83,3.87,20101207
300460,惠伦晶体,元器件,广东,179.44,6875.89,16827.41,88929.74,41472.35,36415.7,25689.24,1.53,0.07400000000000001,3.87,6.9,20150515
000981,银亿股份,区域地产,甘肃,48.39,257431.56,257701.56,2483790.25,2119289.5,127070.45,58739.57,0.23,0.102,2.1,4.67,20000622
603808,歌力思,服饰,深圳,85.99,8303.86,24847.3,226336.75,110872.9,21170.39,98624.13,3.97,0.29,6.15,5.46,20150422
600019,宝钢股份,普钢,上海,12.36,1642427.88,1646692.75,26687294.0,10141921.0,11078174.0,3377792.75,2.05,0.34,7.16,0.78,20001212
600409,三友化工,化工原料,河北,20.42,185038.55,185038.55,2026296.0,480782.59,1330021.75,236541.13,1.28,0.308,3.65,2.3,20030618
300171,东富龙,医疗保健,上海,37.33,33332.73,63456.48,398391.63,315619.66,37215.76,116776.95,1.84,0.225,4.46,3.76,20110201
002497,雅化集团,化工原料,四川,42.1,77719.0,96000.0,298372.31,84243.55,52196.1,36482.51,0.38,0.083,2.34,2.99,20101109
300290,荣科科技,软件服务,辽宁,181.12,15962.41,32142.96,100397.8,70871.65,6279.93,29541.3,0.92,0.042,2.67,5.74,20120216
000798,中水渔业,渔业,北京,0.0,31938.05,31945.5,79636.09,34178.95,27507.96,33053.23,1.03,-0.099,1.65,6.73,19980212
300099,尤洛卡,电器仪表,山东,1042.05,35734.19,53649.85,90392.17,54875.43,18937.01,5493.71,0.1,0.005,1.51,6.43,20100806
300236,上海新阳,染料涂料,上海,133.39,19376.58,19376.58,143402.27,76318.06,18242.75,79254.88,4.09,0.218,6.35,6.11,20110629
603508,思维列控,软件服务,河南,91.75,4000.0,16000.0,253235.2,216430.8,9090.45,134174.48,8.39,0.6679999999999999,14.8,5.52,20151224
000568,泸州老窖,白酒,四川,24.16,140177.2,140225.25,1327208.75,955679.31,106665.13,65134.01,0.46,1.074,7.56,4.58,19940509
002087,新野纺织,纺织,河南,30.11,67568.59,81679.42,788542.88,478517.81,217046.52,104167.27,1.28,0.16,3.53,1.95,20061130
000158,常山股份,纺织,河北,0.0,76578.56,127144.22,1191907.13,675026.63,136801.94,327852.31,2.58,-0.046,4.19,2.96,20000724
300457,赢合科技,专用机械,深圳,60.96,5308.74,11700.0,172952.52,115712.11,31168.18,18817.89,1.61,0.794,5.11,12.63,20150514
300251,光线传媒,影视音像,北京,41.67,275162.16,293360.84,898350.81,283501.56,2890.45,138081.59,0.47,0.198,2.34,4.69,20110803
002015,霞客环保,化纤,江苏,0.0,38235.89,40070.37,31738.25,21733.71,6583.25,100786.63,2.52,-0.07,0.76,12.71,20040708
000156,华数传媒,影视音像,浙江,46.49,99362.43,143335.19,1301653.25,778288.44,230792.3,621420.31,4.34,0.20600000000000002,6.62,2.89,20000906
000900,现代投资,路桥,湖南,12.12,101042.21,101188.54,2064860.25,670071.56,265291.5,97269.88,0.96,0.33799999999999997,7.16,1.14,19990128
600562,国睿科技,通信设备,江苏,98.03,32764.58,47873.12,238686.02,221185.16,12601.82,49526.9,1.03,0.18,3.22,10.58,20030128
600270,外运发展,仓储物流,北京,18.12,90548.17,90548.17,867092.0,454574.31,74451.56,53847.19,0.59,0.79,8.07,2.36,20001228
600176,中国巨石,玻璃,浙江,17.37,191978.48,243215.75,2359864.25,860134.5,1332653.13,446141.94,1.83,0.469,4.36,2.49,19990422
300244,迪安诊断,医疗保健,浙江,66.18,33083.23,55102.94,408489.81,206008.84,22161.32,85989.02,1.56,0.24600000000000002,3.61,9.02,20110719
600489,中金黄金,黄金,北京,108.21,345113.72,345113.72,3913863.5,1585361.0,1208982.75,415878.34,1.21,0.055999999999999994,3.82,3.19,20030814
600685,中船防务,船舶,广东,541.04,54933.58,141350.64,5076333.5,3623138.75,1028282.81,686758.5,4.86,0.026000000000000002,7.3,3.89,19931028
600633,浙报传媒,出版业,浙江,28.95,118828.75,118828.75,727857.88,143728.66,50361.59,156478.2,1.32,0.257,3.65,4.07,19930304
000411,英特集团,医药商业,浙江,59.16,20731.41,20744.99,660061.0,593543.5,26542.39,3457.71,0.17,0.19399999999999998,3.43,6.69,19960716
000018,神州长城,装修装饰,深圳,39.58,75340.59,169824.5,647498.0,596220.06,10265.16,-130170.63,-0.77,0.179,0.95,9.93,19920616
601558,华锐风电,电气设备,北京,0.0,566220.0,603060.0,1165740.5,923159.88,126170.8,533288.5,0.88,-0.081,0.63,4.28,20110113
600705,中航资本,多元金融,黑龙江,26.63,746539.69,897632.56,12802586.0,6587638.0,452767.34,407218.16,0.45,0.126,2.29,2.92,19960516
600156,华升股份,纺织,湖南,0.0,40211.07,40211.07,118285.1,77562.22,14106.2,14295.8,0.36,-0.095,1.63,6.57,19980527
002276,万马股份,电气设备,浙江,93.66,92264.71,93928.54,500231.94,381221.19,60947.71,79101.15,0.84,0.139,3.18,5.48,20090710
000938,紫光股份,软件服务,北京,120.89,20607.42,104230.31,3790830.75,1677543.25,28642.3,2106617.75,20.21,0.55,22.6,2.72,19991104
601000,唐山港,港口,河北,12.63,401588.5,404718.94,1750428.38,520669.41,1058363.13,189486.31,0.47,0.237,2.73,1.47,20100705
002707,众信旅游,旅游服务,北京,104.53,34913.39,84395.59,395370.19,256824.7,950.77,36661.71,0.43,0.08900000000000001,1.91,9.74,20140123
600879,航天电子,航空,湖北,96.43,79785.39,122254.21,1197552.25,871772.38,187715.31,190388.41,1.56,0.083,5.3,3.01,19951115
603001,奥康国际,服饰,浙江,20.18,34113.0,40098.0,531280.25,367769.63,43375.37,192974.38,4.81,0.527,9.98,2.13,20120426
600694,大商股份,百货,辽宁,14.47,29371.86,29371.86,1772802.25,1009908.38,554217.75,143618.2,4.89,2.206,23.49,1.81,19931122
601989,中国重工,船舶,北京,82.29,1795785.5,1836166.5,19079890.0,12890303.0,3231178.5,2388002.75,1.3,0.04,3.32,2.0,20091216
600965,福成股份,农业综合,河北,66.31,38005.46,81870.09,254555.05,163812.52,49582.45,29767.09,0.36,0.18,2.1,7.59,20040713
600824,益民集团,百货,上海,37.16,105402.71,105402.71,286934.34,107158.15,20953.35,15640.04,0.15,0.08900000000000001,1.89,3.51,19940204
002348,高乐股份,文教休闲,广东,149.46,74115.63,94720.0,125913.4,54844.53,10785.25,990.65,0.01,0.04,1.3,6.11,20100203
600130,波导股份,通信设备,浙江,233.27,76800.0,76800.0,137165.88,104412.18,10624.5,45592.21,0.59,0.02,1.28,7.26,20000706
600103,青山纸业,造纸,福建,1982.2,106184.15,177370.59,327710.47,135637.77,122086.72,745.9,0.0,0.002,1.04,6.37,19970703
600035,楚天高速,路桥,湖北,17.46,145337.8,145337.8,881012.19,38345.3,59565.35,35862.55,0.25,0.151,2.86,1.84,20040310
002627,宜昌交运,公路,湖北,55.07,13142.9,13350.0,240637.75,102695.86,74222.96,45075.85,3.38,0.32299999999999995,7.34,3.23,20111103
600038,中直股份,航空,黑龙江,72.99,39265.0,58947.67,1883172.38,1527311.5,247825.63,423271.94,7.18,0.297,11.18,3.88,20001218
300103,达刚路机,工程机械,陕西,141.68,8438.9,21173.4,100681.1,86295.31,10836.78,31679.55,1.5,0.09699999999999999,4.01,4.58,20100812
002373,千方科技,软件服务,北京,72.05,46676.46,110437.64,545187.94,483308.69,7930.31,103541.15,0.94,0.11800000000000001,2.76,6.17,20100318
002349,精华制药,中成药,江苏,62.32,29812.48,42029.48,245158.47,88909.36,50960.82,133597.63,3.18,0.268,5.01,4.45,20100203
600278,东方创业,商贸代理,上海,83.59,52224.17,52224.17,672766.0,463346.06,82714.15,87973.68,1.68,0.2,5.54,4.01,20000712
002095,生 意 宝,互联网,浙江,618.16,25155.5,25272.0,119080.46,102538.93,6581.0,32427.86,1.28,0.064,3.25,16.09,20061215
600638,新黄浦,区域地产,上海,49.96,56116.39,56116.39,1017271.38,773912.63,988.78,102758.4,1.83,0.14400000000000002,6.46,2.23,19930326
603023,威帝股份,汽车配件,黑龙江,71.73,12701.7,36000.0,52684.56,50054.35,1682.35,662.03,0.02,0.109,1.33,11.8,20150527
002663,普邦园林,建筑施工,广东,75.78,103226.78,170553.02,653712.63,534330.5,37286.34,140991.44,0.83,0.043,2.52,2.59,20120316
603077,和邦生物,化工原料,四川,85.37,318512.38,401420.47,1136325.25,224266.59,426549.5,106035.96,0.26,0.031,1.93,2.71,20120731
600490,鹏欣资源,铜,上海,178.51,147900.0,147900.0,479425.19,210733.2,252441.47,16710.35,0.11,0.03,1.25,6.25,20030626
600585,海螺水泥,水泥,安徽,13.33,399970.25,529930.25,10312300.0,2256778.0,6214427.0,1068432.13,2.02,0.633,13.5,1.25,20020207
002211,宏达新材,橡胶,江苏,0.0,26630.28,43247.57,100698.81,68503.55,19661.27,103788.3,2.4,-0.026000000000000002,1.74,10.43,20080201
300182,捷成股份,软件服务,北京,37.06,98742.84,256246.77,1159356.88,413204.59,17176.78,607599.19,2.37,0.157,3.62,3.23,20110222
000702,正虹科技,饲料,湖南,0.0,26663.35,26663.46,63680.25,23757.21,28503.94,18257.84,0.68,-0.016,1.67,8.53,19970318
600150,中国船舶,船舶,上海,937.27,137811.77,137811.77,5190081.0,3603087.5,1152547.88,462036.56,3.35,0.012,12.75,1.82,19980520
600865,百大集团,百货,浙江,40.52,37624.03,37624.03,172720.38,59287.11,15617.85,23346.42,0.62,0.159,3.97,3.24,19940809
300220,金运激光,元器件,湖北,373.75,5766.58,12600.0,47010.93,24736.0,9302.32,8325.13,0.66,0.045,2.25,14.85,20110525
601069,西部黄金,黄金,新疆,107.86,18975.0,63600.0,256593.3,67341.42,105915.17,50813.8,0.8,0.17,2.65,9.19,20150122
300340,科恒股份,元器件,广东,734.38,8183.85,10000.0,97852.92,56767.98,16382.97,51351.6,5.14,0.040999999999999995,7.99,7.55,20120726
000566,海南海药,化学制药,海南,83.54,98868.6,133597.92,893889.13,570096.75,89881.56,331051.63,2.48,0.15,4.06,3.47,19940525
601888,中国国旅,旅游服务,北京,19.77,97623.77,97623.77,1673193.38,1293789.0,152366.5,481146.69,4.93,1.1340000000000001,12.1,3.71,20091015
002137,麦达数字,元器件,深圳,46.97,25527.83,57638.21,196064.77,100470.45,6385.06,93902.88,1.63,0.244,2.78,5.5,20070613
600882,广泽股份,乳制品,上海,0.0,39923.8,39923.8,167554.8,57031.26,51909.94,0.0,0.0,-0.092,2.6,4.39,19951206
000585,东北电气,电气设备,江苏,0.0,60942.1,87337.0,43886.03,25468.5,5301.95,88342.24,1.01,-0.027000000000000003,0.32,23.92,19951213
600115,东方航空,空运,上海,14.1,848107.88,1446758.63,21175000.0,3042200.0,14133901.0,2676000.0,1.85,0.25,3.23,1.95,19971105
600027,华电国际,火力发电,山东,9.99,678460.56,986297.69,20335830.0,2053409.63,13368446.0,1315050.88,1.33,0.377,4.36,1.15,20050203
600548,深高速,路桥,深圳,15.52,143327.03,218077.03,3116272.5,643924.25,108648.82,227435.16,1.04,0.282,5.61,1.56,20011225
002031,巨轮智能,汽车配件,广东,207.64,187185.69,219939.56,471509.06,328733.0,99946.24,3979.56,0.02,0.009000000000000001,1.33,2.81,20040816
600276,恒瑞医药,化学制药,江苏,41.28,234309.16,234752.66,1273278.38,1027403.19,156802.48,43544.82,0.19,0.56,4.71,9.8,20001018
600096,云天化,农药化肥,云南,0.0,112213.0,132137.91,6748365.0,3064624.75,1953090.0,548958.31,4.15,-0.74,4.69,1.86,19970709
002776,柏堡龙,服饰,广东,66.88,7466.0,20976.0,148379.66,116544.63,11967.42,51302.05,2.45,0.377,5.03,6.69,20150626
601008,连云港,港口,江苏,517.26,81163.5,101521.5,690886.63,58052.03,371866.16,161476.69,1.59,0.006999999999999999,3.16,1.58,20070426
000778,新兴铸管,钢加工,河北,48.0,364296.69,364330.75,5109896.5,2276907.5,1674136.13,726847.06,2.0,0.052000000000000005,4.71,1.05,19970606
600165,新日恒力,钢加工,宁夏,0.0,68488.38,68488.38,406012.97,136330.86,62277.48,27699.72,0.4,-0.078,1.32,9.39,19980529
002747,埃斯顿,机械基件,江苏,221.84,6000.0,27588.81,91769.67,54757.06,17237.9,9243.73,0.34,0.081,1.94,18.51,20150320
600711,盛屯矿业,小金属,福建,71.17,145674.73,149705.23,963828.5,478938.91,69975.15,198520.31,1.33,0.078,2.63,2.82,19960531
002773,康弘药业,中成药,四川,88.64,6840.0,67478.4,362781.34,284656.88,40565.32,66746.05,0.99,0.46,4.09,13.3,20150626
000725,京东方Ａ,元器件,北京,462.94,2402852.5,3515306.75,17517516.0,7510674.5,7155299.0,3902911.25,1.11,0.004,2.19,1.13,20010112
601677,明泰铝业,铝,河南,28.93,40770.23,48275.6,596693.0,371378.53,127975.86,218143.47,4.52,0.41600000000000004,7.81,2.05,20110919
002202,金风科技,电气设备,新疆,15.12,215751.95,273554.09,5945398.0,2981751.5,1581476.38,819353.75,3.0,0.53,6.58,2.44,20071226
002403,爱仕达,家用电器,浙江,38.97,28909.72,35032.07,315197.25,159301.0,53526.91,124542.7,3.56,0.3,5.9,2.5,20100511
600754,锦江股份,酒店餐饮,上海,49.15,44724.07,95793.64,4290231.0,962723.19,676653.13,448209.75,4.68,0.37,9.88,3.11,19961011
000016,深康佳Ａ,家用电器,深圳,460.59,159659.38,240794.55,1488178.88,1131645.25,160482.81,8089.9,0.03,0.005,1.17,4.2,19920327
002616,长青集团,环境保护,广东,53.67,22397.63,37921.42,317214.59,102072.17,109687.6,128706.63,3.39,0.29,5.06,3.87,20110920
600202,哈空调,电气设备,黑龙江,0.0,38334.07,38334.07,223800.42,153039.0,52233.43,7630.66,0.2,-0.11900000000000001,2.13,5.74,19990603
002684,猛狮科技,电气设备,广东,1380.53,20853.43,32868.8,493354.09,222612.88,101151.07,98512.15,3.0,0.016,4.55,6.44,20120612
600834,申通地铁,公共交通,上海,99.36,47738.19,47738.19,247878.77,7502.43,134781.88,7974.25,0.17,0.07400000000000001,3.01,4.86,19940224
300051,三五互联,互联网,福建,77.1,22715.14,36995.35,141412.67,26483.21,5775.58,56128.83,1.52,0.111,2.53,6.75,20100211
300202,聚龙股份,专用机械,辽宁,90.72,42876.37,54950.39,234078.63,182997.47,26443.08,9757.1,0.18,0.222,3.03,8.86,20110415
600118,中国卫星,航空,北京,115.45,118248.9,118248.9,1058495.38,823233.75,62989.41,161232.95,1.36,0.13699999999999998,3.93,8.07,19970908
000590,启迪古汉,中成药,湖南,280.34,22323.61,22333.13,59236.88,22981.1,14046.29,15244.8,0.68,0.055,0.98,21.14,19960119
603020,爱普股份,食品,上海,30.63,19346.0,32000.0,205629.69,181999.56,12775.28,81064.86,2.53,0.35600000000000004,5.47,3.99,20150325
603328,依顿电子,元器件,广东,27.09,9798.0,49845.32,552305.56,462368.91,85970.43,146650.92,2.94,0.85,9.16,3.3,20140701
600746,江苏索普,化工原料,江苏,149.56,30466.08,30642.14,60342.0,20948.22,28930.75,6207.23,0.2,0.044000000000000004,1.41,9.42,19960918
000911,南宁糖业,食品,广西,0.0,32408.08,32408.08,602166.94,319463.19,160229.52,145654.11,4.49,-0.797,4.12,5.27,19990527
300084,海默科技,石油开采,甘肃,1648.21,24947.66,38476.57,240973.2,131483.5,21507.3,124436.6,3.23,0.005,4.68,2.56,20100520
002179,中航光电,元器件,河南,29.97,60190.1,60251.48,806639.94,620551.56,138921.22,97452.7,1.62,0.6579999999999999,6.24,6.32,20071101
600073,上海梅林,食品,上海,28.93,93772.95,93772.95,795166.19,502049.56,134427.06,169898.02,1.81,0.31,3.46,3.45,19970704
603088,宁波精达,专用机械,浙江,170.62,2500.0,8000.0,61009.38,34727.28,13605.76,23585.03,2.95,0.147,5.75,8.71,20141111
300346,南大光电,元器件,江苏,300.86,12673.88,16086.4,127946.13,89041.28,19011.27,66062.65,4.11,0.08900000000000001,7.43,4.81,20120807
002279,久其软件,软件服务,北京,101.55,18243.93,54149.19,249831.59,103495.63,23008.63,101082.3,1.87,0.141,3.73,5.11,20090811
600743,华远地产,区域地产,北京,22.86,234610.09,234610.09,2388938.75,2294790.75,8663.11,4000.0,0.02,0.13,2.46,1.93,19960909
600401,海润光伏,半导体,江苏,132.41,472493.5,472493.5,1687063.75,735330.5,616652.13,125456.07,0.27,0.009000000000000001,1.06,2.24,20030924
002550,千红制药,生物制药,江苏,43.44,81355.88,128000.0,286476.09,184381.27,9563.03,6661.31,0.05,0.14400000000000002,1.85,4.51,20110218
002617,露笑科技,电气设备,浙江,175.73,56043.07,73482.47,278709.75,124298.63,44229.71,126226.32,1.72,0.066,3.07,5.03,20110920
600051,宁波联合,综合类,浙江,28.35,30579.19,31088.0,811162.5,596626.38,74004.15,14564.55,0.47,0.32,6.3,1.88,19970410
002029,七 匹 狼,服饰,福建,35.78,75447.57,75567.0,745572.94,506380.0,41964.55,187980.25,2.49,0.223,6.75,1.58,20040806
000686,东北证券,证券,吉林,19.7,209047.84,234045.3,7313631.0,0.0,72420.31,573251.44,2.45,0.52,6.63,1.96,19970227
002032,苏 泊 尔,家用电器,浙江,23.37,41810.21,63176.57,681324.31,542747.0,86576.59,3807.56,0.06,1.18,6.65,5.5,20040817
600549,厦门钨业,小金属,福建,137.47,88657.39,108157.39,1568585.75,746296.31,535505.31,336534.84,3.11,0.142,6.09,4.26,20021107
603198,迎驾贡酒,白酒,安徽,28.52,16640.0,80000.0,517403.69,363619.5,127857.63,126300.05,1.58,0.413,4.99,4.72,20150528
002681,奋达科技,家用电器,深圳,54.96,59818.94,124712.89,390744.38,192909.94,43615.8,59587.16,0.48,0.193,2.22,6.36,20120605
600680,上海普天,通信设备,上海,4190.41,25742.52,38222.53,334277.44,183945.73,10848.71,86835.21,2.27,0.004,3.33,10.6,19931018
002198,嘉应制药,中成药,广东,241.43,40524.73,50750.98,105593.55,31313.16,26297.4,12340.65,0.24,0.04,1.87,6.92,20071218
600593,大连圣亚,旅游景点,辽宁,787.44,9200.0,9200.0,69785.06,19811.01,21857.98,19775.53,2.15,0.027000000000000003,4.03,10.51,20020711
600139,西部资源,铜,四川,0.0,66189.04,66189.04,720526.06,236029.97,57629.13,37900.96,0.57,-0.175,1.37,9.44,19980225
600403,大有能源,煤炭开采,河南,0.0,239081.23,239081.23,1485609.13,416835.34,733029.19,32854.75,0.14,-0.401,3.18,1.84,20031009
000039,中集集团,轻工机械,深圳,0.0,126092.13,297836.38,11479992.0,4497653.0,2157427.25,312738.81,1.05,-0.14,8.61,1.64,19940408
002540,亚太科技,铝,江苏,29.6,70454.46,104000.0,302330.69,174848.5,51691.18,71100.31,0.68,0.139,2.69,3.05,20110118
600960,渤海活塞,汽车配件,山东,75.14,51281.23,52471.94,325472.16,166016.38,83283.72,93120.49,1.77,0.062,3.93,2.38,20040407
000997,新 大 陆,软件服务,福建,37.24,92262.45,93862.2,460077.41,381887.28,14421.22,10214.35,0.11,0.251,2.51,7.46,20000807
002457,青龙管业,塑料,宁夏,368.14,26374.15,33499.19,278021.13,153614.75,41549.8,82361.43,2.46,0.024,5.33,2.19,20100803
600317,营口港,港口,辽宁,48.1,647298.31,647298.31,1648317.25,324529.22,1093311.25,155388.09,0.24,0.055,1.59,2.2,20020131
000790,泰合健康,中成药,四川,225.2,43018.91,43102.14,83640.55,47394.4,29721.96,3823.16,0.09,0.047,1.4,9.99,19980327
600660,福耀玻璃,汽车配件,福建,15.05,200298.64,250861.75,2803957.75,1452594.75,888120.38,622893.25,2.48,0.581,6.41,2.73,19930610
002030,达安基因,生物制药,广东,151.03,69437.36,72492.04,349425.19,268441.47,30795.25,43694.82,0.6,0.08900000000000001,1.91,14.0,20040809
600283,钱江水利,水务,浙江,0.0,33591.6,35299.57,545212.75,203427.75,183289.31,116877.0,3.31,-0.012,4.87,2.63,20001018
600303,曙光股份,汽车整车,辽宁,43.41,57450.6,67560.42,958150.19,465497.81,214896.0,79403.77,1.18,0.13,3.95,2.65,20001226
600280,中央商场,百货,江苏,53.74,114833.47,114833.47,1638801.5,1318901.38,211647.97,1277.0,0.01,0.065,1.47,4.74,20000926
000876,新 希 望,饲料,四川,11.83,345656.97,416823.47,3667146.75,1004405.0,701097.38,216067.63,0.52,0.34299999999999997,4.69,1.73,19980311
600836,界龙实业,广告包装,上海,952.75,65302.41,66275.29,334056.38,214939.67,61166.1,10020.8,0.15,0.005,1.32,7.03,19940224
300112,万讯自控,电器仪表,深圳,209.98,13535.34,26658.82,92376.24,38355.96,22239.92,32354.55,1.21,0.036000000000000004,2.66,5.66,20100827
002563,森马服饰,服饰,浙江,27.39,183928.17,269454.03,1106212.0,735154.19,116077.27,255443.2,0.95,0.19,3.36,3.1,20110311
